country,partyfacts_id,technical,name_short,name,name_english,name_other,year_first,year_last,share,share_year,new,wikipedia,description,comment,created,modified
AGO,2573,8,indep,independent,independent,,1750,,,,,,,,2014-07-07 14:01:43.139711+00:00,2022-12-16 10:56:17.555700+00:00
AGO,2572,7,etc,other,other,,1750,,,,,,,,2014-07-07 14:01:43.128224+00:00,2022-12-16 10:56:17.547904+00:00
AIA,3869,,ADP,Anguilla Democratic Party,Anguilla Democratic Party,,1989,2000,32.9,1999,,https://en.wikipedia.org/wiki/Anguilla_Democratic_Party,,,2015-09-09 11:07:07.906073+00:00,2015-11-07 18:32:26.057128+00:00
AIA,3873,,AGG,Anguilla for Good Government,Anguilla for Good Government,,1994,1994,11.7,1994,,,,,2015-09-09 11:15:46.679132+00:00,2018-08-01 21:04:58.476726+00:00
AIA,3872,,ANA,Anguilla National Alliance,Anguilla National Alliance,,1989,2000,42.8,1999,,https://en.wikipedia.org/wiki/Anguilla_National_Alliance,,,2015-09-09 11:11:34.357452+00:00,2015-11-07 18:32:26.128110+00:00
AIA,3875,,APM,Anguilla Patriotic Movement,Anguilla Patriotic Movement,,2000,2005,4.1,2000,,https://en.wikipedia.org/wiki/Anguilla_Patriotic_Movement,,,2015-09-09 11:19:13.246059+00:00,2018-05-28 11:08:46.835200+00:00
AIA,6922,,APP,Anguilla People's Party,Anguilla People's Party,,1981,1984,41.7,1984,,,,,2019-04-06 20:13:01.959967+00:00,2021-03-09 13:32:07.408282+00:00
AIA,3871,,APP,Anguilla Progressive Party,Anguilla Progressive Party,,2005,2010,14.7,2010,,https://en.wikipedia.org/wiki/Anguilla_Progressive_Party,,,2015-09-09 11:10:05.982450+00:00,2015-11-07 18:32:26.184163+00:00
AIA,3876,,ASA,Anguilla Strategic Alliance,Anguilla Strategic Alliance,,2005,2005,19.3,2005,,https://en.wikipedia.org/wiki/Anguilla_Strategic_Alliance,,,2015-09-09 11:23:26.072004+00:00,2015-11-07 18:32:26.215495+00:00
AIA,6432,,AUF,Anguilla United Front,Anguilla United Front,,2000,,39.4,2010,,https://en.wikipedia.org/wiki/Anguilla_United_Front,,,2018-12-08 16:49:28.590073+00:00,2021-03-09 13:32:07.419142+00:00
AIA,3870,,AUM,Anguilla United Movement,Anguilla United Movement,,1979,2010,32.7,2010,,https://en.wikipedia.org/wiki/Anguilla_United_Movement,,,2015-09-09 11:08:31.686092+00:00,2018-09-02 19:38:18.948101+00:00
AIA,3874,,MGD,Movement for Grass Roots Democracy,Movement for Grass Roots Democracy,,2000,2005,3.7,2000,,https://en.wikipedia.org/wiki/Movement_for_Grassroots_Democracy,,,2015-09-09 11:17:29.614307+00:00,2018-05-28 11:09:27.518151+00:00
AIA,3868,,PACE,Party for Anguilla’s Culturation and Economy,Party for Anguilla’s Culturation and Economy,,1989,1989,4.7,1989,,"https://en.wikipedia.org/wiki/Anguillan_general_election,_1989",,,2015-09-09 11:05:27.589214+00:00,2015-11-07 18:32:26.272842+00:00
AIA,6923,,PPP,People's Progressive Party,People's Progressive Party,,1972,1980,85.7,1976,,https://en.wikipedia.org/wiki/People%27s_Progressive_Party_(Anguilla),6 of 7 seats in 1976 Anguillan general election,,2019-04-06 20:23:06.023557+00:00,2021-03-09 13:32:07.428875+00:00
AIA,3887,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:30.387639+00:00,2022-12-16 10:56:17.632594+00:00
AIA,3317,12,tech,technical,technical,,1750,,,,,,,,2015-07-20 22:22:50.546696+00:00,2022-12-16 10:56:17.625382+00:00
AIA,3316,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2015-07-20 22:22:50.520799+00:00,2022-12-16 10:56:17.618064+00:00
AIA,3315,10,unknown,unknown,unknown,,1750,,,,,,,,2015-07-20 22:22:50.507769+00:00,2022-12-16 10:56:17.611020+00:00
AIA,3313,8,indep,independent,independent,,1750,,,,,,,,2015-07-20 22:22:50.462851+00:00,2022-12-16 10:56:17.602837+00:00
AIA,3312,7,etc,other,other,,1750,,,,,,,,2015-07-20 22:22:50.442337+00:00,2022-12-16 10:56:17.594483+00:00
ATG,4153,,ABDM,Antigua and Barbuda Democratic Movement,Antigua and Barbuda Democratic Movement,,1965,1965,20.2,1965,,https://en.wikipedia.org/wiki/Antigua_and_Barbuda_Democratic_Movement,,,2015-10-03 11:45:23.788938+00:00,2015-11-07 18:32:26.348300+00:00
ATG,4144,,ALPB,Antigua and Barbuda Labour Party,Antigua and Barbuda Labour Party,,1946,,87.4,1951,,https://en.wikipedia.org/wiki/Antigua_Labour_Party,,,2015-10-03 11:32:17.487141+00:00,2020-06-05 19:52:23.669793+00:00
ATG,4152,,ACLM,Antigua Caribbean Liberation Movement,Antigua Caribbean Liberation Movement,,1968,1992,2.0,1989,,https://en.wikipedia.org/wiki/Antigua_Caribbean_Liberation_Movement,,,2015-10-03 11:44:41.479837+00:00,2015-12-03 15:28:26.872737+00:00
ATG,4154,,ADLP,Antigua Democratic Labour Party,Antigua Democratic Labour Party,,1960,1960,2.6,1960,,https://en.wikipedia.org/wiki/Antigua_Democratic_Labour_Party,,,2015-10-03 11:46:00.541947+00:00,2015-11-07 18:32:26.371729+00:00
ATG,4147,,ANP,Antigua National Party,Antigua National Party,,1956,1956,12.5,1956,,https://en.wikipedia.org/wiki/Antigua_National_Party,,,2015-10-03 11:35:01.432900+00:00,2015-11-07 18:32:26.393614+00:00
ATG,4145,,APP,Antigua People’s Party,Antigua People’s Party,,1968,1971,3.5,1971,,https://en.wikipedia.org/wiki/Antigua_People%27s_Party,,,2015-10-03 11:33:15.618322+00:00,2015-11-07 18:32:26.402684+00:00
ATG,4146,,BDM,Barbuda Democratic Movement,Barbuda Democratic Movement,,1960,1989,6.0,1960,,https://en.wikipedia.org/wiki/Barbuda_Democratic_Movement,,,2015-10-03 11:34:13.335296+00:00,2015-11-07 18:32:26.439412+00:00
ATG,5552,,BPM,Barbuda People's Movement,Barbuda People's Movement,,1989,,5.9,1989,,https://en.wikipedia.org/wiki/Barbuda_People%27s_Movement,,,2017-03-11 15:20:01.904511+00:00,2017-03-11 15:20:01.904539+00:00
ATG,4151,,PLM,Progressive Labour Movement,Progressive Labour Movement,,1967,1992,57.7,1971,,https://en.wikipedia.org/wiki/Progressive_Labour_Movement,,,2015-10-03 11:43:38.707837+00:00,2015-12-03 15:28:53.468558+00:00
ATG,4149,,UNDP,United National Democratic Party,United National Democratic Party,,1989,1992,31.0,1989,,https://en.wikipedia.org/wiki/United_National_Democratic_Party,,,2015-10-03 11:37:42.793587+00:00,2015-12-03 15:29:00.754276+00:00
ATG,4148,,UPM,United People’s Movement,United People’s Movement,,1984,1984,23.0,1984,,https://en.wikipedia.org/wiki/United_People%27s_Movement_(Antigua_and_Barbuda),,,2015-10-03 11:35:45.902322+00:00,2015-11-07 18:32:26.480950+00:00
ATG,4150,,UPP,United Progressive Party,United Progressive Party,,1992,,47.1,2004,,https://en.wikipedia.org/wiki/United_Progressive_Party_(Antigua_and_Barbuda),,,2015-10-03 11:41:44.633443+00:00,2015-12-01 17:11:32.990622+00:00
ATG,3888,15,ally,alliance,alliance,,1750,,,,,,,,2015-09-09 13:49:30.489497+00:00,2022-12-16 10:56:17.679073+00:00
ATG,3323,12,tech,technical,technical,,1750,,,,,,,,2015-07-20 22:22:50.658145+00:00,2022-12-16 10:56:17.672170+00:00
ATG,3322,11,1-perc,1 percent,1 percent,,1750,,,,,,,,2015-07-20 22:22:50.645301+00:00,2022-12-16 10:56:17.664717+00:00
ATG,3321,10,unknown,unknown,unknown,,1750,,,,,,,,2015-07-20 22:22:50.633404+00:00,2022-12-16 10:56:17.658008+00:00
ATG,3319,8,indep,independent,independent,,1750,,,,,,,,2015-07-20 22:22:50.592132+00:00,2022-12-16 10:56:17.650923+00:00
ATG,3318,7,etc,other,other,,1750,,,,,,,,2015-07-20 22:22:50.563046+00:00,2022-12-16 10:56:17.644061+00:00
ARG,7672,,1P,1País,1País,,2017,,5.9,2017,,https://es.wikipedia.org/wiki/1Pa%C3%ADs,Alliance members include 6160,,2019-09-12 08:56:56.499556+00:00,2019-11-22 10:20:01.209016+00:00
ARG,6112,,AR,Acción por la República,Action for the Republic,,1997,2001,8.1,1999,,https://en.wikipedia.org/wiki/Action_for_the_Republic,,,2018-08-03 10:06:40.852963+00:00,2018-08-03 10:06:40.853002+00:00
ARG,1215,,ARI,Afirmación para una República Igualitaria,Support for an Egalitarian Republic,,2001,,3.7,2005,,https://en.wikipedia.org/wiki/Civic_Coalition_ARI,,,2012-12-29 10:56:22.472000+00:00,2018-07-07 19:50:17.570045+00:00
ARG,6116,,ALIANZA,"Alianza pol el Trabajo, la Justiciay la Educación","Aliance for Work, Justice, and Education",,1997,2001,43.8,1999,,"https://en.wikipedia.org/wiki/Alliance_for_Work,_Justice_and_Education",,,2018-08-03 12:21:00.019543+00:00,2021-03-22 13:27:35.278477+00:00
ARG,5185,,AUT,Autonomista,Autonomous Party,,1912,1962,3.1,1926,,,,,2016-08-17 07:58:41.705201+00:00,2016-08-17 07:58:41.705244+00:00
ARG,5189,,PAL,Autonomista Liberal,Autonomous Liberal Party,,1973,1995,1.0,1989,,,,,2016-08-17 08:14:57.495362+00:00,2016-08-17 08:14:57.495405+00:00
ARG,7049,,C,Cambiemos,Let’s change,,2015,,29.2,2015,,https://en.wikipedia.org/wiki/Cambiemos,38 of 130 seats in 2015 Argentine general election,,2019-05-16 11:05:05.875683+00:00,2021-03-22 13:29:23.705811+00:00
ARG,6159,,CC,Coalición Cívica ARI,Civic Coalition ARI,,2001,,7.4,2009,,https://en.wikipedia.org/wiki/Civic_Coalition_ARI,,,2018-09-10 21:25:15.529516+00:00,2021-03-22 13:29:53.551029+00:00
ARG,2529,,CPC,Compromiso para el cambio,Commitment to Change,,2003,2008,4.0,2003,,https://en.wikipedia.org/wiki/Commitment_to_Change,,,2014-06-27 21:27:14.690757+00:00,2018-07-07 19:50:14.062543+00:00
ARG,6434,,CA,Concentración Nacional,National Concentration,,1922,1942,12.4,1942,,,,,2018-12-08 17:29:16.404335+00:00,2021-03-09 13:32:07.468112+00:00
ARG,5088,,C,Concordancia,Concordancia,,1931,1943,43.0,1942,,https://en.wikipedia.org/wiki/Concordancia_(Argentina),,,2016-07-13 10:32:41.431014+00:00,2021-03-22 13:33:30.870435+00:00
ARG,7719,,CPD,Confederación de los Partidos de Derecha,Confederación de los Partidos de Derecha,,1928,,6.4,1928,,,The vote_share refers to an alliance with one sector of the UCR Antipersonalista.,,2019-09-12 14:43:37.813649+00:00,2019-09-12 14:44:05.356734+00:00
ARG,8122,,CF,Consenso Federal,Federal Consensus,,2019,,5.9,,True,https://es.wikipedia.org/wiki/Consenso_Federal_(alianza),,,2020-01-02 16:08:58.176902+00:00,2020-01-02 16:08:58.176972+00:00
ARG,8672,,Kolina,Corriente de Liberación Nacional,National Liberation Current,,2010,,1.2,2019,,https://en.wikipedia.org/wiki/Kolina,,,2021-01-05 16:58:54.963377+00:00,2021-03-26 15:05:03.214257+00:00
ARG,5188,,PDC,Demócrata Cristiano,Christian Democratic Party,"Christian Democracy, Democracia Cristiana",1954,,5.7,1963,,https://en.wikipedia.org/wiki/Christian_Democratic_Party_%28Argentina%29,,,2016-08-17 08:05:52.330343+00:00,2021-03-22 13:38:15.229933+00:00
ARG,6562,,FNPC/FPC,Federación Nacional de Partidos de Centro / Federacion de partidos de Centro,National Federation of Centre Parties / Central Party Federation,,1958,1966,7.5,1963,,,,result is from the presidential election,2019-01-23 13:17:09.195346+00:00,2020-02-17 17:36:48.740007+00:00
ARG,7747,,FC,Federal Commitment,Federal Commitment,,2011,,1.6,2015,,https://en.wikipedia.org/wiki/Federal_Commitment,"2011 as alliance
2015 as party",,2019-09-13 02:15:15.045928+00:00,2021-03-29 15:18:27.002712+00:00
ARG,6161,,FAP,Frente Amplio Progresista,Broad Progressive Front,,2011,2013,5.4,2013,,https://en.wikipedia.org/wiki/Broad_Progressive_Front_(Argentina),,,2018-09-10 21:36:13.669364+00:00,2018-09-10 21:36:13.669393+00:00
ARG,7975,,FCS,Frente Cívico por Santiago,Civic Front for Santiago,,2005,,7.0,2015,,https://en.wikipedia.org/wiki/Civic_Front_for_Santiago,7 of 257 seats in 2015 Argentine general election,,2019-10-25 11:51:09.212961+00:00,2019-10-25 11:51:09.213020+00:00
ARG,6649,,FIT,Frente de Izquierda y de los Trabajadores,Workers' Left Front,,2011,,2.3,2011,,https://en.wikipedia.org/wiki/Workers%27_Left_Front,alliance of three Trotskyist parties,,2019-02-11 23:19:49.088520+00:00,2019-02-11 23:19:49.089828+00:00
ARG,7743,,BF,Frente Grande,Broad Front,,1993,,3.5,1993,,https://en.wikipedia.org/wiki/Broad_Front_(Argentina),,,2019-09-13 02:00:16.466982+00:00,2021-03-29 15:26:36.043929+00:00
ARG,8059,,FP-PJ,Frente Justicialista,Frente Justicialista-Justicialist [Peronist] Party,,2017,,13.7,2017,,https://en.wikipedia.org/wiki/Justicialist_Party,Faction of 623,,2019-11-22 10:30:42.028539+00:00,2019-11-22 10:30:42.028590+00:00
ARG,2530,,FPV-PJ,Frente para la Victoria,Front for Victory,,2003,2017,49.1,2011,True,https://en.wikipedia.org/wiki/Front_for_Victory,,,2014-06-27 21:33:10.159815+00:00,2021-03-29 15:25:48.531242+00:00
ARG,5553,,FREPASO,Frente por un País Solidario,Front for a Country in Solidarity,,1994,2001,20.7,1995,,https://en.wikipedia.org/wiki/Front_for_a_Country_in_Solidarity,,,2017-03-11 15:27:01.182345+00:00,2021-03-26 15:50:56.928118+00:00
ARG,6554,,FPCyS,Frente Progresista Cívico y Social,"Progressive, Civic and Social Front",,2006,,25.2,2013,,"https://en.wikipedia.org/wiki/Progressive,_Civic_and_Social_Front",,,2019-01-04 19:26:28.735778+00:00,2019-11-21 21:57:24.182411+00:00
ARG,6160,,RF,Frente Renovador,Renewal Front,Alternative translation: Front for Reform,2013,,17.5,2013,,https://en.wikipedia.org/wiki/Renewal_Front,,,2018-09-10 21:29:59.738856+00:00,2019-11-21 21:58:14.657452+00:00
ARG,8735,,FRCS,Frente Renovador de la Concordia Social,Front for the Renewal of Concord,,2003,,1.1,2017,,https://en.wikipedia.org/wiki/Front_for_the_Renewal_of_Concord,,,2021-02-21 17:59:58.211637+00:00,2021-02-21 17:59:58.211672+00:00
ARG,8045,,GEN,Generación para un Encuentro Nacional,Generation for a National Encounter,,2007,,1.9,2011,,https://es.wikipedia.org/wiki/Generaci%C3%B3n_para_un_Encuentro_Nacional,Part of the Frente Amplio Progresista (FAP) alliance,,2019-11-21 21:44:02.227270+00:00,2019-11-21 21:44:02.227322+00:00
ARG,8128,,IU,Izquierda Unida,United Left,,1997,2005,4.6,2003,,https://en.wikipedia.org/wiki/United_Left_(Argentina),,,2020-01-07 16:03:16.343425+00:00,2021-03-26 15:23:20.059079+00:00
ARG,5122,,MID,Movimiento de Integración y Desarrollo,Integration and Development Movement,,1965,1995,6.6,1965,False,https://en.wikipedia.org/wiki/Integration_and_Development_Movement,,,2016-08-04 14:29:45.829930+00:00,2016-08-04 14:29:45.829981+00:00
ARG,868,,MPN,Movimiento Popular Neuquino,Neuquén People's Movement,,1961,,1.5,2005,,https://en.wikipedia.org/wiki/Neuqu%C3%A9n_People%27s_Movement,2 seats in 2005,,2012-12-29 10:55:11.572000+00:00,2018-10-09 14:08:00.605853+00:00
ARG,4181,,MODIN,Movimiento por la Dignidad y la Independencia,Movement for Dignity and Independence,,1988,2010,5.8,1993,,https://en.wikipedia.org/wiki/Movement_for_Dignity_and_Independence,,,2015-10-13 14:38:22.516131+00:00,2019-02-03 15:14:50.685253+00:00
ARG,1210,,MST,Movimiento Socialista de los Trabajadores,Workers' Socialist Movement,,1992,,2.0,1999,,https://en.wikipedia.org/wiki/Workers%27_Socialist_Movement_(Argentina),,,2012-12-29 10:56:21.500000+00:00,2021-03-26 15:23:53.586334+00:00
ARG,7717,,NU,Nacional Union,Nacional Union,,1912,,8.7,1912,,https://en.wikipedia.org/wiki/1912_Argentine_legislative_election,,,2019-09-12 14:31:39.381386+00:00,2019-09-12 14:31:39.381423+00:00
ARG,5192,,PAN,National Autonomist Party / Conservative Party,Partido Autonomista Nacional / Partido Conservador,,1874,1931,13.4,1916,,https://en.wikipedia.org/wiki/National_Autonomist_Party,,,2016-08-17 08:24:18.845156+00:00,2018-07-08 14:11:21.839663+00:00
ARG,6088,,NE,Nuevo Encuentro,New Encounter,,2009,2011,2.1,2009,,,,,2018-07-30 11:44:44.384018+00:00,2021-03-26 15:05:07.485062+00:00
ARG,5121,,OBR,Obrero,Woker's Party,,1960,,1.1,2009,,https://en.wikipedia.org/wiki/Workers'_Party_%28Argentina%29,,,2016-08-04 14:25:36.099477+00:00,2016-08-04 14:25:36.099524+00:00
ARG,832,,PC,Partido Comunista,Communist Party of Argentina,,1918,,,,,https://en.wikipedia.org/wiki/Communist_Party_of_Argentina,long term party,,2012-12-29 10:55:04.381000+00:00,2021-03-26 15:23:39.340893+00:00
ARG,7745,,PCCE,Partido Comunista de la Argentina (Congreso Extraordinario),Communist Party of Argentina (Extraordinary Congress),,1996,,,,,https://en.wikipedia.org/wiki/Communist_Party_of_Argentina_(Extraordinary_Congress),,,2019-09-13 02:09:14.588973+00:00,2021-03-29 15:26:58.162488+00:00
ARG,8043,,FORJA,Partido de la Concertación,Concertation Party,,2007,,3.9,2007,True,https://es.wikipedia.org/wiki/Partido_de_la_Concertaci%C3%B3n_FORJA,Splinter of the UCR,,2019-11-21 21:11:23.140377+00:00,2019-11-21 21:13:23.921851+00:00
ARG,8865,,PV,Partido de la Victoria,Victory Party,,2003,,0.8,2017,,https://en.wikipedia.org/wiki/Victory_Party_(Argentina),2 of 257 seats in 2017 Argentine legislative election,,2021-03-26 15:01:30.144783+00:00,2021-03-26 15:05:13.386207+00:00
ARG,5187,,DEMO,Partido Demócrata de Mendoza,Democratic Party of Mendoza,,1931,,1.9,1963,,https://en.wikipedia.org/wiki/Democratic_Party_(Mendoza),,,2016-08-17 08:03:00.801536+00:00,2021-03-29 15:19:04.503874+00:00
ARG,5085,,PDN/PC,Partido Demócrata Nacional / Partido Conservador,National Democratic Party / Conservative Party,,1931,1958,40.5,1931,,https://en.wikipedia.org/wiki/National_Democratic_Party_(Argentina),,,2016-07-13 10:17:14.514599+00:00,2021-03-22 13:31:29.069334+00:00
ARG,5112,,PDP,Partido Demócrata Progresista,Democratic Progressive Party,,1914,,12.0,1920,,https://en.wikipedia.org/wiki/Democratic_Progressive_Party_(Argentina),,,2016-08-04 12:47:39.894760+00:00,2017-03-11 15:23:07.967835+00:00
ARG,6040,,PF,Partido Federal,Federal Party,,1973,,11.3,2009,,https://en.wikipedia.org/wiki/Federal_Party_(1973),,,2018-07-11 15:23:42.021797+00:00,2018-07-11 15:23:42.021842+00:00
ARG,4180,,PH,Partido Humanista,Humanist Party,,1985,,2.5,2001,,https://en.wikipedia.org/wiki/Humanist_Party_(Argentina),,,2015-10-13 14:35:55.990263+00:00,2021-03-29 15:27:21.938111+00:00
ARG,6297,,PI,Partido Independiente,Independent Party,,1945,1947,10.9,1946,,,,,2018-11-01 15:50:02.539790+00:00,2018-11-01 15:50:02.539846+00:00
ARG,4183,,PI,Partido Intransigente,Intransigent Party,,1963,,6.1,1985,,https://en.wikipedia.org/wiki/Intransigent_Party,,,2015-10-13 14:42:23.483506+00:00,2019-02-03 15:06:21.583630+00:00
ARG,623,,PJ,Partido Justicialista,Justicialist [Peronist] Party,,1946,,38.5,1983,,https://en.wikipedia.org/wiki/Partido_Justicialista,,,2012-12-29 10:54:23.512000+00:00,2021-03-29 15:26:27.327515+00:00
ARG,5193,,PL,Partido Laborista,Labour Party,,1945,1947,43.7,1946,,https://en.wikipedia.org/wiki/Labour_Party_(Argentina),,,2016-08-17 08:25:57.392200+00:00,2020-10-06 08:04:37.099852+00:00
ARG,5186,,LIB,Partido Liberal de Corrientes,Liberal Party of Corrientes,,1856,,2.7,1930,,https://en.wikipedia.org/wiki/Liberal_Party_of_Corrientes,,,2016-08-17 08:00:24.275881+00:00,2018-07-08 14:21:41.427984+00:00
ARG,7189,,PM,Partido Modernista,Modernist Party,,1891,1912,,,,,1912 in alliance National Union,,2019-07-10 09:09:58.516960+00:00,2021-03-09 13:32:07.448347+00:00
ARG,8082,,PO,Partido Obrero,Workers' Party,,1964,,1.1,2009,,https://en.wikipedia.org/wiki/Workers%27_Party_(Argentina),,,2019-12-15 14:33:16.548193+00:00,2019-12-15 14:33:16.548232+00:00
ARG,1365,,PS,Partido Socialista,Socialist Party,,1896,,5.7,2007,,https://en.wikipedia.org/wiki/Socialist_Party_%28Argentina%29,,,2012-12-29 10:56:52.907000+00:00,2018-07-07 19:50:17.467145+00:00
ARG,6426,,PSI,Partido Socialista Independiente,Independent Socialist Party,,1930,1940,7.7,1930,,https://en.wikipedia.org/wiki/Independent_Socialist_Party_(Argentina),,,2018-11-29 22:26:33.452193+00:00,2021-03-22 13:32:36.143084+00:00
ARG,4204,,PUF,Partido Unidad Federalista,Federalist Unity Party,,2001,,2.5,2001,,https://en.wikipedia.org/wiki/Federalist_Unity_Party,,,2015-10-14 13:30:23.764349+00:00,2015-11-07 18:32:26.585156+00:00
ARG,6648,,PF-PJ,Peronismo Federal / Peronismo disidente,Federal Peronism / Dissident Peronism,,2010,,9.2,2017,,https://en.wikipedia.org/wiki/Federal_Peronism,informal names given to a political alliance between Justicialist Party figures,,2019-02-11 23:11:52.092105+00:00,2019-11-21 21:32:03.378139+00:00
ARG,1790,,PRO,Propuesta Republicana,Republican Proposal,,2005,,17.7,2009,,https://en.wikipedia.org/wiki/Republican_Proposal,,,2012-12-29 10:58:22.553000+00:00,2021-03-29 15:18:48.591671+00:00
ARG,8083,,PS,Proyecto Sur,Project South,,2007,,16.2,2018,,https://en.wikipedia.org/wiki/Proyecto_Sur,2019 part of alliance Everyone's Front,,2019-12-15 14:37:19.659568+00:00,2021-03-08 10:16:46.938125+00:00
ARG,1116,,Recrear,Recrear para el Crecimiento,Recreate for Growth,,2002,2009,16.4,2003,,https://en.wikipedia.org/wiki/Recreate_for_Growth,,,2012-12-29 10:56:02.257000+00:00,2018-10-09 14:09:39.386781+00:00
ARG,6435,,SA,Socialista Argentino,Argentine Socialist,,1958,1972,5.3,1960,False,https://es.wikipedia.org/wiki/Partido_Socialista_Argentino,,,2018-12-08 17:32:53.862087+00:00,2019-04-28 17:22:53.368704+00:00
